trk1;trk2;trk3;trk4;trk5;trk6;trk7;trk8;trk9;trk10;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.333333333333334;4.616666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
75.13333333333334;74.85;32.166666666666664;25.766666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
69.13333333333334;67.06666666666666;67.9;68.86666666666666;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.183333333333334;37.6;59.4;58.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;33.583333333333336;19.033333333333335;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;13.683333333333334;38.28333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;34.88333333333333;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;38.7;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;52.733333333333334;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;28.45;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;23.466666666666665;16.066666666666666;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;38.36666666666667;41.2;0.08333333333333333;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;37.21666666666667;34.63333333333333;44.95;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;0.0;0.0;0.0;0.0;59.416666666666664;62.666666666666664;68.18333333333334;24.616666666666667;17.566666666666666;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;30.933333333333334;0.0;0.0;0.0;34.53333333333333;36.86666666666667;49.88333333333333;37.75;63.06666666666667;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.8333333333333334;0.0;0.0;0.0;0.03333333333333333;0.9166666666666666;19.833333333333332;34.95;27.05;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;9.266666666666667;39.0;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;24.016666666666666;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;18.416666666666668;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.466666666666667;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
